"GeographyCode","QS604EW0001","QS604EW0002","QS604EW0003","QS604EW0004","QS604EW0005","QS604EW0006","QS604EW0007"
"E00032987",99,33,12,21,66,60,6
"E00032988",158,54,23,31,104,85,19
"E00032989",154,57,23,34,97,77,20
"E00032990",160,47,25,22,113,90,23
"E00032991",167,51,26,25,116,100,16
"E00032992",92,35,11,24,57,51,6
"E00032993",149,45,15,30,104,86,18
"E00032994",30,10,4,6,20,17,3
"E00032995",76,25,6,19,51,47,4
"E00032996",111,36,6,30,75,71,4
"E00032997",90,32,5,27,58,47,11
"E00032998",157,48,16,32,109,81,28
"E00032999",191,71,31,40,120,100,20
"E00033000",39,12,6,6,27,24,3
"E00033002",97,29,7,22,68,63,5
"E00033004",185,29,11,18,156,121,35
"E00033005",116,47,8,39,69,64,5
"E00033006",105,36,8,28,69,61,8
"E00033007",78,36,6,30,42,36,6
"E00033008",77,39,8,31,38,34,4
"E00033012",92,19,6,13,73,50,23
"E00033013",87,23,5,18,64,56,8
"E00033015",69,16,10,6,53,36,17
"E00033016",128,47,10,37,81,64,17
"E00033018",124,81,58,23,43,38,5
"E00033019",137,55,23,32,82,67,15
"E00033020",128,57,37,20,71,65,6
"E00033021",110,34,7,27,76,70,6
"E00033023",178,112,60,52,66,53,13
"E00033024",55,14,5,9,41,27,14
"E00033025",163,41,16,25,122,99,23
"E00033026",106,29,5,24,77,64,13
"E00033027",207,50,24,26,157,128,29
"E00033029",141,29,5,24,112,95,17
"E00033030",124,46,23,23,78,57,21
"E00033031",174,40,16,24,134,113,21
"E00033032",227,39,9,30,188,148,40
"E00033033",198,30,9,21,168,136,32
"E00033034",235,32,13,19,203,164,39
"E00033035",178,44,15,29,134,108,26
"E00033036",125,19,4,15,106,81,25
"E00033037",130,29,10,19,101,74,27
"E00033038",103,14,3,11,89,70,19
"E00033040",124,27,3,24,97,83,14
"E00033041",134,44,16,28,90,76,14
"E00033042",125,36,15,21,89,70,19
"E00033043",149,34,12,22,115,94,21
"E00033044",117,31,12,19,86,78,8
"E00033045",64,27,5,22,37,32,5
"E00033046",48,12,7,5,36,29,7
"E00033047",144,45,10,35,99,89,10
"E00033048",119,51,15,36,68,60,8
"E00033049",218,49,12,37,169,140,29
"E00033050",128,29,6,23,99,84,15
"E00033051",199,40,11,29,159,128,31
"E00033052",206,59,28,31,147,120,27
"E00033053",162,41,17,24,121,104,17
"E00033054",66,22,7,15,44,36,8
"E00033055",133,30,12,18,103,80,23
"E00033056",166,39,12,27,127,113,14
"E00033057",155,40,16,24,115,104,11
"E00033059",122,40,10,30,82,68,14
"E00033060",76,19,3,16,57,46,11
"E00033061",110,39,14,25,71,62,9
"E00033062",116,39,12,27,77,68,9
"E00033063",132,30,8,22,102,86,16
"E00033064",130,39,18,21,91,75,16
"E00033065",155,35,6,29,120,93,27
"E00033066",163,24,8,16,139,113,26
"E00033067",176,32,6,26,144,114,30
"E00033068",233,38,13,25,195,147,48
"E00033069",164,26,11,15,138,112,26
"E00033070",131,28,13,15,103,86,17
"E00033071",173,25,6,19,148,124,24
"E00033072",173,17,9,8,156,123,33
"E00033073",162,25,6,19,137,122,15
"E00033074",126,29,10,19,97,78,19
"E00033075",88,20,6,14,68,61,7
"E00033076",141,30,8,22,111,82,29
"E00033077",161,39,13,26,122,93,29
"E00033078",130,30,9,21,100,83,17
"E00033079",121,40,13,27,81,72,9
"E00033080",50,9,6,3,41,35,6
"E00033081",127,24,5,19,103,81,22
"E00033082",149,43,21,22,106,81,25
"E00033083",182,49,15,34,133,95,38
"E00033084",120,30,7,23,90,71,19
"E00033085",141,47,7,40,94,78,16
"E00033086",100,31,5,26,69,64,5
"E00033087",190,58,21,37,132,109,23
"E00033088",107,33,8,25,74,66,8
"E00033089",131,44,11,33,87,81,6
"E00033090",178,61,13,48,117,106,11
"E00033091",167,42,15,27,125,107,18
"E00033092",152,55,24,31,97,86,11
"E00033093",193,54,14,40,139,124,15
"E00033094",142,45,12,33,97,87,10
"E00033095",234,78,31,47,156,125,31
"E00033096",109,31,11,20,78,57,21
"E00033097",109,39,16,23,70,66,4
"E00033098",116,29,5,24,87,69,18
"E00033099",47,15,2,13,32,28,4
"E00033100",121,48,14,34,73,63,10
"E00033101",95,32,10,22,63,53,10
"E00033102",222,65,18,47,157,137,20
"E00033103",103,33,11,22,70,62,8
"E00033104",101,37,7,30,64,60,4
"E00033105",134,32,7,25,102,82,20
"E00033106",119,39,8,31,80,76,4
"E00033107",202,64,22,42,138,115,23
"E00033108",152,36,8,28,116,111,5
"E00033109",146,40,10,30,106,87,19
"E00033110",155,39,9,30,116,104,12
"E00033112",163,56,18,38,107,83,24
"E00033113",128,42,20,22,86,61,25
"E00033114",145,41,22,19,104,77,27
"E00033115",62,16,8,8,46,36,10
"E00033116",40,12,6,6,28,25,3
"E00033117",162,54,23,31,108,77,31
"E00033118",164,56,14,42,108,93,15
"E00033119",127,30,8,22,97,72,25
"E00033120",154,45,19,26,109,85,24
"E00033121",69,13,5,8,56,48,8
"E00033122",115,28,6,22,87,77,10
"E00033123",99,27,10,17,72,63,9
"E00033124",163,39,11,28,124,95,29
"E00033125",79,28,4,24,51,44,7
"E00033126",116,35,14,21,81,68,13
"E00033127",217,61,23,38,156,119,37
"E00033128",117,39,7,32,78,69,9
"E00033129",104,33,15,18,71,68,3
"E00033130",185,67,22,45,118,99,19
"E00033131",99,33,9,24,66,59,7
"E00033132",221,70,17,53,151,131,20
"E00033133",98,45,17,28,53,48,5
"E00033134",62,15,3,12,47,41,6
"E00033135",177,57,10,47,120,113,7
"E00033136",76,33,8,25,43,38,5
"E00033137",79,25,5,20,54,40,14
"E00033138",47,17,3,14,30,25,5
"E00033139",95,23,6,17,72,65,7
"E00033140",99,22,6,16,77,68,9
"E00033141",94,30,7,23,64,59,5
"E00033142",126,44,11,33,82,74,8
"E00033143",99,31,10,21,68,60,8
"E00033144",83,28,9,19,55,51,4
"E00033145",137,51,9,42,86,77,9
"E00033146",125,43,16,27,82,74,8
"E00033147",162,48,16,32,114,104,10
"E00033148",120,33,8,25,87,81,6
"E00033149",81,28,3,25,53,49,4
"E00033150",110,33,10,23,77,69,8
"E00033151",67,23,2,21,44,42,2
"E00033152",114,37,12,25,77,63,14
"E00033153",154,57,11,46,97,87,10
"E00033154",48,17,5,12,31,30,1
"E00033155",91,34,10,24,57,55,2
"E00033156",91,24,8,16,67,61,6
"E00033157",116,44,17,27,72,67,5
"E00033158",113,49,15,34,64,59,5
"E00033159",49,24,4,20,25,21,4
"E00033160",109,34,5,29,75,66,9
"E00033161",112,36,7,29,76,69,7
"E00033162",88,37,6,31,51,44,7
"E00033163",112,32,10,22,80,69,11
"E00033164",185,57,20,37,128,117,11
"E00033165",44,19,7,12,25,21,4
"E00033166",49,17,2,15,32,29,3
"E00033167",150,46,9,37,104,97,7
"E00033168",132,40,8,32,92,85,7
"E00033169",155,47,18,29,108,94,14
"E00033170",194,53,12,41,141,127,14
"E00033171",184,63,18,45,121,112,9
"E00033172",59,22,8,14,37,33,4
"E00033173",155,43,11,32,112,102,10
"E00033174",99,45,9,36,54,47,7
"E00033175",106,45,9,36,61,56,5
"E00033176",92,37,17,20,55,49,6
"E00033177",131,41,7,34,90,83,7
"E00033178",73,22,9,13,51,47,4
"E00033179",113,39,9,30,74,70,4
"E00033181",182,78,41,37,104,88,16
"E00033182",165,59,26,33,106,88,18
"E00033183",238,119,62,57,119,106,13
"E00033185",144,65,37,28,79,69,10
"E00033186",159,75,44,31,84,77,7
"E00033187",141,27,8,19,114,87,27
"E00033188",169,65,30,35,104,89,15
"E00033189",147,53,15,38,94,79,15
"E00033190",166,67,21,46,99,78,21
"E00033191",157,92,46,46,65,57,8
"E00033192",123,64,45,19,59,55,4
"E00033193",161,63,30,33,98,75,23
"E00033194",146,59,26,33,87,78,9
"E00033195",130,32,8,24,98,87,11
"E00033196",121,22,8,14,99,79,20
"E00033197",128,24,8,16,104,89,15
"E00033198",179,85,51,34,94,78,16
"E00033199",59,19,4,15,40,35,5
"E00033200",94,43,25,18,51,43,8
"E00033201",124,40,23,17,84,72,12
"E00033202",139,55,30,25,84,67,17
"E00033203",122,31,11,20,91,81,10
"E00033204",143,43,17,26,100,87,13
"E00033206",151,75,52,23,76,46,30
"E00033207",89,41,15,26,48,40,8
"E00033208",84,30,14,16,54,45,9
"E00033209",74,34,6,28,40,33,7
"E00033210",91,49,13,36,42,39,3
"E00033211",111,39,14,25,72,59,13
"E00033212",85,36,7,29,49,42,7
"E00033213",150,64,34,30,86,77,9
"E00033214",160,65,17,48,95,79,16
"E00033215",113,36,11,25,77,62,15
"E00033216",122,29,9,20,93,80,13
"E00033217",155,47,20,27,108,89,19
"E00033218",157,47,17,30,110,84,26
"E00033219",175,55,23,32,120,91,29
"E00033220",143,61,33,28,82,71,11
"E00033221",106,27,11,16,79,68,11
"E00033222",34,8,1,7,26,20,6
"E00033223",132,45,21,24,87,72,15
"E00033224",68,22,6,16,46,42,4
"E00033225",79,20,3,17,59,56,3
"E00033226",110,55,16,39,55,51,4
"E00033227",84,38,3,35,46,43,3
"E00033228",90,26,6,20,64,59,5
"E00033229",120,40,11,29,80,71,9
"E00033230",129,55,19,36,74,68,6
"E00033231",64,20,4,16,44,36,8
"E00033235",65,22,4,18,43,41,2
"E00033237",56,27,7,20,29,24,5
"E00033238",160,67,18,49,93,85,8
"E00033242",80,35,5,30,45,44,1
"E00033245",93,40,11,29,53,47,6
"E00033246",105,31,7,24,74,65,9
"E00033247",128,51,14,37,77,66,11
"E00033248",64,17,3,14,47,39,8
"E00033249",78,21,6,15,57,49,8
"E00033250",47,18,5,13,29,22,7
"E00033251",47,20,7,13,27,25,2
"E00033252",67,26,10,16,41,36,5
"E00033253",62,20,2,18,42,39,3
"E00033254",133,48,11,37,85,74,11
"E00033255",97,35,6,29,62,61,1
"E00033256",79,29,5,24,50,44,6
"E00033257",125,38,7,31,87,78,9
"E00033258",60,25,4,21,35,34,1
"E00033259",52,17,3,14,35,34,1
"E00033260",100,40,7,33,60,50,10
"E00033261",89,33,8,25,56,53,3
"E00033262",48,13,5,8,35,33,2
"E00033263",54,15,3,12,39,38,1
"E00033264",72,32,6,26,40,34,6
"E00033265",108,48,15,33,60,53,7
"E00033266",139,41,9,32,98,79,19
"E00033267",80,22,5,17,58,56,2
"E00033268",144,47,16,31,97,90,7
"E00033269",69,23,12,11,46,38,8
"E00033270",162,45,7,38,117,100,17
"E00033271",212,65,21,44,147,122,25
"E00033272",148,42,13,29,106,93,13
"E00033274",101,33,6,27,68,60,8
"E00033275",118,35,8,27,83,71,12
"E00033276",101,26,7,19,75,67,8
"E00033277",73,34,4,30,39,35,4
"E00033278",98,28,6,22,70,60,10
"E00033279",112,36,8,28,76,71,5
"E00033281",147,40,10,30,107,93,14
"E00033282",120,29,9,20,91,80,11
"E00033283",117,39,8,31,78,74,4
"E00033284",70,24,8,16,46,37,9
"E00033285",132,41,10,31,91,84,7
"E00033286",52,15,4,11,37,30,7
"E00033287",153,44,7,37,109,96,13
"E00033288",167,49,15,34,118,108,10
"E00033289",137,35,8,27,102,92,10
"E00033290",128,35,10,25,93,83,10
"E00033291",249,73,6,67,176,160,16
"E00033292",105,23,2,21,82,72,10
"E00033293",114,27,6,21,87,77,10
"E00033294",106,29,4,25,77,65,12
"E00033295",140,44,19,25,96,79,17
"E00033296",133,34,10,24,99,84,15
"E00033297",115,28,5,23,87,80,7
"E00033298",109,29,10,19,80,76,4
"E00033299",114,35,10,25,79,68,11
"E00033300",88,25,8,17,63,58,5
"E00033301",114,47,12,35,67,56,11
"E00033302",73,30,6,24,43,39,4
"E00033304",104,30,7,23,74,67,7
"E00033305",116,40,7,33,76,66,10
"E00033306",103,34,9,25,69,63,6
"E00033307",107,39,10,29,68,58,10
"E00033308",116,38,9,29,78,72,6
"E00033309",104,48,14,34,56,51,5
"E00033310",104,38,10,28,66,59,7
"E00033312",95,25,6,19,70,62,8
"E00033313",125,51,16,35,74,62,12
"E00033314",149,53,13,40,96,87,9
"E00033315",135,55,17,38,80,73,7
"E00033316",164,44,10,34,120,97,23
"E00033317",201,45,12,33,156,134,22
"E00033318",142,41,13,28,101,93,8
"E00033319",216,67,21,46,149,128,21
"E00033320",147,36,12,24,111,100,11
"E00033322",158,46,17,29,112,87,25
"E00033323",147,46,16,30,101,86,15
"E00033324",164,45,14,31,119,94,25
"E00033326",138,36,11,25,102,81,21
"E00033327",147,43,12,31,104,93,11
"E00033328",86,25,5,20,61,50,11
"E00033329",159,43,12,31,116,102,14
"E00033330",154,47,13,34,107,92,15
"E00033331",135,43,7,36,92,79,13
"E00033332",170,54,16,38,116,96,20
"E00033333",157,59,23,36,98,83,15
"E00033334",149,46,15,31,103,89,14
"E00033335",131,42,11,31,89,73,16
"E00033336",158,37,8,29,121,108,13
"E00033337",97,25,9,16,72,58,14
"E00033338",132,38,12,26,94,71,23
"E00033339",162,55,18,37,107,84,23
"E00033340",166,52,18,34,114,96,18
"E00033341",156,43,10,33,113,101,12
"E00033342",158,56,21,35,102,86,16
"E00033343",155,53,17,36,102,87,15
"E00033344",161,42,10,32,119,106,13
"E00033345",198,70,26,44,128,111,17
"E00033346",136,49,23,26,87,71,16
"E00033347",162,47,10,37,115,105,10
"E00033348",135,56,20,36,79,59,20
"E00033349",118,27,6,21,91,82,9
"E00033350",148,49,17,32,99,92,7
"E00033351",106,34,9,25,72,64,8
"E00033352",129,36,12,24,93,87,6
"E00033353",130,44,9,35,86,74,12
"E00033354",73,24,7,17,49,47,2
"E00033355",154,41,6,35,113,94,19
"E00033356",158,49,12,37,109,96,13
"E00033357",105,37,11,26,68,61,7
"E00033358",84,26,4,22,58,54,4
"E00033359",155,50,18,32,105,94,11
"E00033360",151,48,14,34,103,87,16
"E00033361",236,67,14,53,169,155,14
"E00033362",148,36,13,23,112,103,9
"E00033363",115,27,7,20,88,70,18
"E00033364",185,52,12,40,133,109,24
"E00033365",246,79,26,53,167,135,32
"E00033366",165,47,13,34,118,104,14
"E00033367",172,48,12,36,124,104,20
"E00033368",143,36,11,25,107,98,9
"E00033369",205,47,15,32,158,131,27
"E00033370",124,28,4,24,96,87,9
"E00033371",160,46,15,31,114,94,20
"E00033372",149,42,11,31,107,96,11
"E00033373",237,70,24,46,167,143,24
"E00033374",148,42,8,34,106,91,15
"E00033375",149,35,17,18,114,75,39
"E00033376",125,38,14,24,87,67,20
"E00033377",169,44,12,32,125,104,21
"E00033378",172,48,11,37,124,107,17
"E00033379",145,35,5,30,110,99,11
"E00033380",139,42,15,27,97,87,10
"E00033381",72,20,5,15,52,40,12
"E00033382",183,60,18,42,123,108,15
"E00033383",136,28,12,16,108,91,17
"E00033384",166,47,10,37,119,114,5
"E00033385",187,40,13,27,147,125,22
"E00033386",201,50,16,34,151,128,23
"E00033387",118,27,11,16,91,76,15
"E00033388",100,21,6,15,79,62,17
"E00033389",161,44,10,34,117,106,11
"E00033391",150,51,9,42,99,83,16
"E00033392",154,52,17,35,102,82,20
"E00033394",164,49,12,37,115,100,15
"E00033395",181,39,7,32,142,118,24
"E00033396",136,48,22,26,88,78,10
"E00033397",183,66,19,47,117,106,11
"E00033399",174,57,12,45,117,105,12
"E00033400",152,49,16,33,103,92,11
"E00033401",144,38,6,32,106,90,16
"E00033402",178,58,15,43,120,106,14
"E00033403",168,47,14,33,121,105,16
"E00033404",181,35,15,20,146,119,27
"E00033405",151,35,7,28,116,95,21
"E00033406",162,49,15,34,113,91,22
"E00033407",186,40,23,17,146,131,15
"E00033408",170,65,34,31,105,93,12
"E00033409",105,30,17,13,75,60,15
"E00033410",163,41,12,29,122,106,16
"E00033411",169,61,24,37,108,86,22
"E00033412",198,68,22,46,130,117,13
"E00033413",122,41,16,25,81,67,14
"E00033414",184,55,14,41,129,107,22
"E00033415",140,34,14,20,106,81,25
"E00033416",209,48,21,27,161,134,27
"E00033417",195,63,22,41,132,115,17
"E00033418",212,69,28,41,143,103,40
"E00033419",158,49,13,36,109,75,34
"E00033420",204,60,25,35,144,118,26
"E00033421",150,48,21,27,102,87,15
"E00033422",228,64,23,41,164,142,22
"E00033423",191,47,20,27,144,119,25
"E00033424",186,52,25,27,134,105,29
"E00033425",156,29,10,19,127,109,18
"E00033426",169,40,13,27,129,106,23
"E00033427",104,28,5,23,76,66,10
"E00033428",132,39,12,27,93,80,13
"E00033432",108,36,12,24,72,68,4
"E00033435",131,45,9,36,86,76,10
"E00033436",107,36,12,24,71,66,5
"E00033437",103,37,12,25,66,62,4
"E00033438",133,46,8,38,87,78,9
"E00033439",147,46,14,32,101,86,15
"E00033440",80,27,4,23,53,47,6
"E00033441",87,30,7,23,57,51,6
"E00033442",128,43,8,35,85,79,6
"E00033443",62,24,10,14,38,32,6
"E00033444",85,27,5,22,58,48,10
"E00033445",119,41,12,29,78,69,9
"E00033446",117,42,8,34,75,71,4
"E00033447",42,19,6,13,23,21,2
"E00033448",127,38,9,29,89,84,5
"E00033449",117,28,5,23,89,79,10
"E00033450",148,42,10,32,106,102,4
"E00033451",88,29,6,23,59,54,5
"E00033452",98,28,9,19,70,63,7
"E00033453",77,18,3,15,59,54,5
"E00033454",231,77,12,65,154,132,22
"E00033455",76,27,4,23,49,45,4
"E00033456",150,49,12,37,101,91,10
"E00033457",59,22,6,16,37,33,4
"E00033458",63,23,6,17,40,34,6
"E00033459",87,21,4,17,66,59,7
"E00033460",92,29,6,23,63,57,6
"E00033462",52,18,2,16,34,31,3
"E00033463",75,23,4,19,52,48,4
"E00033464",105,31,7,24,74,70,4
"E00033466",101,37,10,27,64,57,7
"E00033468",126,49,12,37,77,73,4
"E00033470",123,46,11,35,77,67,10
"E00033471",115,52,10,42,63,54,9
"E00033472",80,26,3,23,54,48,6
"E00033473",103,40,15,25,63,55,8
"E00033474",82,27,7,20,55,50,5
"E00033475",99,31,5,26,68,64,4
"E00033476",101,34,7,27,67,58,9
"E00033477",76,26,11,15,50,42,8
"E00033478",112,36,6,30,76,61,15
"E00033479",176,54,16,38,122,105,17
"E00033480",145,39,13,26,106,87,19
"E00033481",145,60,14,46,85,74,11
"E00033482",113,38,14,24,75,67,8
"E00033483",142,44,13,31,98,89,9
"E00033484",134,41,15,26,93,84,9
"E00033485",118,38,11,27,80,66,14
"E00033486",163,54,9,45,109,101,8
"E00033487",71,19,3,16,52,47,5
"E00033488",74,23,6,17,51,45,6
"E00033489",118,50,13,37,68,64,4
"E00033490",94,32,10,22,62,50,12
"E00033491",105,32,9,23,73,68,5
"E00033492",108,38,8,30,70,63,7
"E00033493",144,37,8,29,107,97,10
"E00033494",106,36,8,28,70,64,6
"E00033495",147,55,13,42,92,84,8
"E00033496",102,31,4,27,71,66,5
"E00033497",99,37,9,28,62,58,4
"E00033498",25,11,5,6,14,11,3
"E00033501",35,10,2,8,25,24,1
"E00033502",133,46,12,34,87,83,4
"E00033503",128,47,9,38,81,66,15
"E00033504",112,36,9,27,76,72,4
"E00033505",104,29,9,20,75,66,9
"E00033506",107,32,9,23,75,70,5
"E00033507",90,29,11,18,61,48,13
"E00033508",73,25,3,22,48,44,4
"E00033509",110,34,9,25,76,69,7
"E00033510",118,29,6,23,89,80,9
"E00033511",77,19,3,16,58,50,8
"E00033512",71,28,5,23,43,37,6
"E00033513",112,34,4,30,78,71,7
"E00033514",98,38,14,24,60,54,6
"E00033515",138,43,18,25,95,88,7
"E00033516",126,40,9,31,86,80,6
"E00033517",128,43,12,31,85,79,6
"E00033518",102,29,10,19,73,66,7
"E00033519",105,37,6,31,68,59,9
"E00033520",93,30,5,25,63,53,10
"E00033521",93,23,5,18,70,68,2
"E00033522",94,32,6,26,62,56,6
"E00033523",144,41,11,30,103,98,5
"E00033524",206,57,11,46,149,130,19
"E00033525",145,35,9,26,110,99,11
"E00033526",150,35,6,29,115,107,8
"E00033527",166,64,12,52,102,91,11
"E00033528",120,25,5,20,95,82,13
"E00033530",244,64,16,48,180,141,39
"E00033531",188,61,15,46,127,113,14
"E00033532",210,58,16,42,152,138,14
"E00033533",122,31,9,22,91,79,12
"E00033534",91,17,5,12,74,65,9
"E00033535",168,41,7,34,127,107,20
"E00033536",145,44,17,27,101,91,10
"E00033537",123,42,10,32,81,71,10
"E00033538",164,43,10,33,121,103,18
"E00033539",183,50,14,36,133,118,15
"E00033540",176,42,16,26,134,114,20
"E00033541",162,47,15,32,115,105,10
"E00033542",122,37,13,24,85,74,11
"E00033543",108,28,10,18,80,68,12
"E00033544",114,35,14,21,79,76,3
"E00033545",97,28,8,20,69,60,9
"E00033546",139,36,8,28,103,96,7
"E00033547",143,35,5,30,108,90,18
"E00033548",116,37,12,25,79,70,9
"E00033549",132,52,15,37,80,67,13
"E00033550",146,32,10,22,114,94,20
"E00033551",76,23,3,20,53,45,8
"E00033552",163,62,21,41,101,84,17
"E00033553",159,63,20,43,96,84,12
